model,timestamp,java_cpu,java_mem_MB,flask_cpu,flask_mem_MB
infly/OpenCoder-1.5B-Instruct,504.34,0.00,1080.22,399.30,4651.84
infly/OpenCoder-1.5B-Instruct,504.64,0.00,1080.22,389.40,4651.84
infly/OpenCoder-1.5B-Instruct,504.94,0.00,1080.22,399.10,4651.96
infly/OpenCoder-1.5B-Instruct,505.24,0.00,1080.22,399.40,4651.96
infly/OpenCoder-1.5B-Instruct,505.54,0.00,1080.22,399.40,4651.96
infly/OpenCoder-1.5B-Instruct,505.84,0.00,1080.22,399.30,4651.96
infly/OpenCoder-1.5B-Instruct,506.15,0.00,1080.22,399.20,4651.96
infly/OpenCoder-1.5B-Instruct,506.45,0.00,1080.22,399.30,4652.09
infly/OpenCoder-1.5B-Instruct,506.75,0.00,1080.22,399.20,4652.09
infly/OpenCoder-1.5B-Instruct,507.05,0.00,1080.22,389.40,4652.09
infly/OpenCoder-1.5B-Instruct,507.35,0.00,1080.22,389.30,4652.09
infly/OpenCoder-1.5B-Instruct,507.65,0.00,1080.22,399.30,4652.09
infly/OpenCoder-1.5B-Instruct,507.95,0.00,1080.22,399.30,4652.09
infly/OpenCoder-1.5B-Instruct,508.25,0.00,1080.22,399.40,4652.21
infly/OpenCoder-1.5B-Instruct,508.55,0.00,1080.22,399.30,4652.21
infly/OpenCoder-1.5B-Instruct,508.86,0.00,1080.22,399.40,4652.21
infly/OpenCoder-1.5B-Instruct,509.16,0.00,1080.22,399.40,4652.34
infly/OpenCoder-1.5B-Instruct,509.46,0.00,1080.22,399.30,4652.34
infly/OpenCoder-1.5B-Instruct,509.76,0.00,1080.22,399.40,4652.34
infly/OpenCoder-1.5B-Instruct,510.06,10.00,1080.22,399.20,4652.46
infly/OpenCoder-1.5B-Instruct,510.36,0.00,1080.22,399.20,4652.46
infly/OpenCoder-1.5B-Instruct,510.66,0.00,1080.22,389.20,4652.46
infly/OpenCoder-1.5B-Instruct,510.96,0.00,1080.22,399.20,4652.46
infly/OpenCoder-1.5B-Instruct,511.26,0.00,1080.22,409.30,4652.59
infly/OpenCoder-1.5B-Instruct,511.57,0.00,1080.22,409.30,4652.59
infly/OpenCoder-1.5B-Instruct,511.87,0.00,1080.22,389.30,4652.59
infly/OpenCoder-1.5B-Instruct,512.17,0.00,1080.22,399.20,4652.59
infly/OpenCoder-1.5B-Instruct,512.47,0.00,1080.22,399.30,4652.59
infly/OpenCoder-1.5B-Instruct,512.77,0.00,1080.22,399.10,4652.71
infly/OpenCoder-1.5B-Instruct,513.07,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,513.37,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,513.67,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,513.97,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,514.28,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,514.58,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,514.88,0.00,1080.22,399.50,4652.71
infly/OpenCoder-1.5B-Instruct,515.18,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,515.48,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,515.78,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,516.08,0.00,1080.22,399.10,4652.71
infly/OpenCoder-1.5B-Instruct,516.38,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,516.69,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,516.99,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,517.29,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,517.59,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,517.89,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,518.19,0.00,1080.22,409.20,4652.71
infly/OpenCoder-1.5B-Instruct,518.49,0.00,1080.22,409.20,4652.71
infly/OpenCoder-1.5B-Instruct,518.79,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,519.09,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,519.40,0.00,1080.22,399.20,4652.71
infly/OpenCoder-1.5B-Instruct,519.70,0.00,1080.22,389.30,4652.71
infly/OpenCoder-1.5B-Instruct,520.00,0.00,1080.22,389.30,4652.71
infly/OpenCoder-1.5B-Instruct,520.30,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,520.60,0.00,1080.22,409.00,4652.71
infly/OpenCoder-1.5B-Instruct,520.90,0.00,1080.22,389.30,4652.71
infly/OpenCoder-1.5B-Instruct,521.20,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,521.50,0.00,1080.22,399.30,4652.71
infly/OpenCoder-1.5B-Instruct,521.81,0.00,1080.22,399.20,4652.84
infly/OpenCoder-1.5B-Instruct,522.11,0.00,1080.22,399.20,4652.84
infly/OpenCoder-1.5B-Instruct,522.41,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,522.71,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,523.01,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,523.31,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,523.61,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,523.91,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,524.21,0.00,1080.22,389.20,4652.84
infly/OpenCoder-1.5B-Instruct,524.52,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,524.82,0.00,1080.22,399.20,4652.84
infly/OpenCoder-1.5B-Instruct,525.12,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,525.42,0.00,1080.22,399.30,4652.84
infly/OpenCoder-1.5B-Instruct,525.72,0.00,1080.22,399.30,4652.96
infly/OpenCoder-1.5B-Instruct,526.02,0.00,1080.22,399.30,4652.96
infly/OpenCoder-1.5B-Instruct,526.32,0.00,1080.22,399.30,4652.96
infly/OpenCoder-1.5B-Instruct,526.62,0.00,1080.22,389.10,4653.09
infly/OpenCoder-1.5B-Instruct,526.92,0.00,1080.22,409.10,4653.21
infly/OpenCoder-1.5B-Instruct,527.23,0.00,1080.22,399.30,4653.21
infly/OpenCoder-1.5B-Instruct,527.53,0.00,1080.22,399.30,4653.21
infly/OpenCoder-1.5B-Instruct,527.83,0.00,1080.22,399.20,4653.21
infly/OpenCoder-1.5B-Instruct,528.13,0.00,1080.22,399.20,4653.34
infly/OpenCoder-1.5B-Instruct,528.43,0.00,1080.22,399.20,4653.34
infly/OpenCoder-1.5B-Instruct,528.73,0.00,1080.22,389.30,4653.34
infly/OpenCoder-1.5B-Instruct,529.03,0.00,1080.22,409.50,4653.34
infly/OpenCoder-1.5B-Instruct,529.33,0.00,1080.22,389.30,4653.34
infly/OpenCoder-1.5B-Instruct,529.63,0.00,1080.22,389.30,4653.34
infly/OpenCoder-1.5B-Instruct,529.94,0.00,1080.22,389.30,4653.34
infly/OpenCoder-1.5B-Instruct,530.24,0.00,1080.22,399.20,4653.34
infly/OpenCoder-1.5B-Instruct,530.54,0.00,1080.22,399.30,4653.34
infly/OpenCoder-1.5B-Instruct,530.84,0.00,1080.22,399.20,4653.34
infly/OpenCoder-1.5B-Instruct,531.14,0.00,1080.22,399.20,4653.34
infly/OpenCoder-1.5B-Instruct,531.44,0.00,1080.22,399.20,4653.34
infly/OpenCoder-1.5B-Instruct,531.74,0.00,1080.22,399.30,4653.34
infly/OpenCoder-1.5B-Instruct,532.04,0.00,1080.22,399.10,4653.34
infly/OpenCoder-1.5B-Instruct,532.35,0.00,1080.22,399.30,4653.46
infly/OpenCoder-1.5B-Instruct,532.65,0.00,1080.22,399.30,4653.46
infly/OpenCoder-1.5B-Instruct,532.95,0.00,1080.22,399.40,4653.46
infly/OpenCoder-1.5B-Instruct,533.25,0.00,1080.22,399.10,4653.46
infly/OpenCoder-1.5B-Instruct,533.55,0.00,1080.22,399.30,4653.46
infly/OpenCoder-1.5B-Instruct,533.85,0.00,1080.22,399.30,4653.46
infly/OpenCoder-1.5B-Instruct,534.15,0.00,1080.22,399.30,4653.46
infly/OpenCoder-1.5B-Instruct,534.45,0.00,1080.22,399.10,4653.46
infly/OpenCoder-1.5B-Instruct,534.76,0.00,1080.22,409.30,4653.59
infly/OpenCoder-1.5B-Instruct,535.06,0.00,1080.22,399.30,4653.59
infly/OpenCoder-1.5B-Instruct,535.36,0.00,1080.22,399.30,4653.59
infly/OpenCoder-1.5B-Instruct,535.66,0.00,1080.22,399.20,4653.59
infly/OpenCoder-1.5B-Instruct,535.96,0.00,1080.22,399.60,4653.59
infly/OpenCoder-1.5B-Instruct,536.26,0.00,1080.22,409.30,4653.59
infly/OpenCoder-1.5B-Instruct,536.56,0.00,1080.22,399.10,4653.59
infly/OpenCoder-1.5B-Instruct,536.86,0.00,1080.22,389.20,4653.59
infly/OpenCoder-1.5B-Instruct,537.16,0.00,1080.22,409.20,4653.59
infly/OpenCoder-1.5B-Instruct,537.47,0.00,1080.22,409.30,4653.59
infly/OpenCoder-1.5B-Instruct,537.77,0.00,1080.22,399.30,4653.59
infly/OpenCoder-1.5B-Instruct,538.07,0.00,1080.22,399.30,4653.71
infly/OpenCoder-1.5B-Instruct,538.37,0.00,1080.22,399.20,4653.71
infly/OpenCoder-1.5B-Instruct,538.67,0.00,1080.22,399.30,4653.71
infly/OpenCoder-1.5B-Instruct,538.97,0.00,1080.22,399.30,4653.71
infly/OpenCoder-1.5B-Instruct,539.27,0.00,1080.22,409.20,4653.71
infly/OpenCoder-1.5B-Instruct,539.57,0.00,1080.22,399.20,4653.71
infly/OpenCoder-1.5B-Instruct,539.88,0.00,1080.22,399.20,4653.71
infly/OpenCoder-1.5B-Instruct,540.18,0.00,1080.22,399.20,4653.71
infly/OpenCoder-1.5B-Instruct,540.48,0.00,1080.22,389.20,4653.71
infly/OpenCoder-1.5B-Instruct,540.78,0.00,1080.22,399.20,4653.71
infly/OpenCoder-1.5B-Instruct,541.08,0.00,1080.22,389.10,4653.71
infly/OpenCoder-1.5B-Instruct,541.38,0.00,1080.22,389.20,4653.71
infly/OpenCoder-1.5B-Instruct,541.68,0.00,1080.22,399.20,4653.84
infly/OpenCoder-1.5B-Instruct,541.98,0.00,1080.22,399.20,4653.84
infly/OpenCoder-1.5B-Instruct,542.29,0.00,1080.22,399.20,4653.84
infly/OpenCoder-1.5B-Instruct,542.59,0.00,1080.22,399.20,4653.84
infly/OpenCoder-1.5B-Instruct,542.89,0.00,1080.22,399.20,4653.84
infly/OpenCoder-1.5B-Instruct,543.19,0.00,1080.22,399.30,4653.84
infly/OpenCoder-1.5B-Instruct,543.49,0.00,1080.22,389.20,4653.84
infly/OpenCoder-1.5B-Instruct,543.79,0.00,1080.22,409.30,4653.96
infly/OpenCoder-1.5B-Instruct,544.09,0.00,1080.22,399.50,4653.96
infly/OpenCoder-1.5B-Instruct,544.39,0.00,1080.22,399.60,4653.96
infly/OpenCoder-1.5B-Instruct,544.70,0.00,1080.22,399.10,4653.96
infly/OpenCoder-1.5B-Instruct,545.00,0.00,1080.22,399.20,4653.96
infly/OpenCoder-1.5B-Instruct,545.30,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,545.60,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,545.90,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,546.20,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,546.50,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,546.80,0.00,1080.22,409.10,4654.09
infly/OpenCoder-1.5B-Instruct,547.11,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,547.41,0.00,1080.22,399.00,4654.09
infly/OpenCoder-1.5B-Instruct,547.71,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,548.01,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,548.31,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,548.61,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,548.91,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,549.21,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,549.52,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,549.82,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,550.12,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,550.42,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,550.72,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,551.02,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,551.32,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,551.62,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,551.93,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,552.23,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,552.53,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,552.83,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,553.13,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,553.43,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,553.73,0.00,1080.22,409.30,4654.09
infly/OpenCoder-1.5B-Instruct,554.03,0.00,1080.22,389.10,4654.09
infly/OpenCoder-1.5B-Instruct,554.34,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,554.64,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,554.94,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,555.24,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,555.54,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,555.84,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,556.14,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,556.44,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,556.74,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,557.05,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,557.35,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,557.65,0.00,1080.22,399.00,4654.09
infly/OpenCoder-1.5B-Instruct,557.95,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,558.25,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,558.55,0.00,1080.22,409.10,4654.09
infly/OpenCoder-1.5B-Instruct,558.85,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,559.15,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,559.46,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,559.76,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,560.06,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,560.36,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,560.66,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,560.96,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,561.26,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,561.56,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,561.87,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,562.17,0.00,1080.22,409.30,4654.09
infly/OpenCoder-1.5B-Instruct,562.47,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,562.77,10.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,563.07,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,563.37,0.00,1080.22,389.20,4654.09
infly/OpenCoder-1.5B-Instruct,563.67,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,563.97,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,564.27,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,564.58,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,564.88,0.00,1080.22,389.00,4654.09
infly/OpenCoder-1.5B-Instruct,565.18,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,565.48,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,565.78,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,566.08,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,566.38,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,566.68,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,566.98,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,567.29,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,567.59,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,567.89,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,568.19,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,568.49,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,568.79,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,569.09,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,569.39,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,569.69,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,570.00,0.00,1080.22,389.20,4654.09
infly/OpenCoder-1.5B-Instruct,570.30,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,570.60,0.00,1080.22,409.30,4654.09
infly/OpenCoder-1.5B-Instruct,570.90,0.00,1080.22,409.30,4654.09
infly/OpenCoder-1.5B-Instruct,571.20,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,571.50,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,571.80,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,572.10,0.00,1080.22,389.40,4654.09
infly/OpenCoder-1.5B-Instruct,572.41,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,572.71,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,573.01,0.00,1080.22,389.40,4654.09
infly/OpenCoder-1.5B-Instruct,573.31,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,573.61,0.00,1080.22,399.40,4654.09
infly/OpenCoder-1.5B-Instruct,573.91,0.00,1080.22,389.40,4654.09
infly/OpenCoder-1.5B-Instruct,574.21,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,574.51,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,574.81,0.00,1080.22,409.20,4654.09
infly/OpenCoder-1.5B-Instruct,575.12,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,575.42,0.00,1080.22,409.30,4654.09
infly/OpenCoder-1.5B-Instruct,575.72,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,576.02,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,576.32,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,576.62,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,576.92,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,577.22,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,577.53,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,577.83,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,578.13,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,578.43,0.00,1080.22,409.20,4654.09
infly/OpenCoder-1.5B-Instruct,578.73,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,579.03,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,579.33,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,579.63,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,579.93,0.00,1080.22,399.40,4654.09
infly/OpenCoder-1.5B-Instruct,580.24,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,580.54,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,580.84,0.00,1080.22,409.10,4654.09
infly/OpenCoder-1.5B-Instruct,581.14,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,581.44,0.00,1080.22,399.40,4654.09
infly/OpenCoder-1.5B-Instruct,581.74,0.00,1080.22,389.50,4654.09
infly/OpenCoder-1.5B-Instruct,582.04,0.00,1080.22,389.20,4654.09
infly/OpenCoder-1.5B-Instruct,582.34,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,582.64,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,582.95,0.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,583.25,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,583.55,0.00,1080.22,389.20,4654.09
infly/OpenCoder-1.5B-Instruct,583.85,0.00,1080.22,409.20,4654.09
infly/OpenCoder-1.5B-Instruct,584.15,0.00,1080.22,389.10,4654.09
infly/OpenCoder-1.5B-Instruct,584.45,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,584.75,0.00,1080.22,399.40,4654.09
infly/OpenCoder-1.5B-Instruct,585.05,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,585.36,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,585.66,0.00,1080.22,409.00,4654.09
infly/OpenCoder-1.5B-Instruct,585.96,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,586.26,0.00,1080.22,389.30,4654.09
infly/OpenCoder-1.5B-Instruct,586.56,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,586.86,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,587.16,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,587.46,10.00,1080.22,399.30,4654.09
infly/OpenCoder-1.5B-Instruct,587.77,0.00,1080.22,398.90,4654.09
infly/OpenCoder-1.5B-Instruct,588.07,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,588.37,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,588.67,0.00,1080.22,399.00,4654.09
infly/OpenCoder-1.5B-Instruct,588.97,0.00,1080.22,399.10,4654.09
infly/OpenCoder-1.5B-Instruct,589.27,0.00,1080.22,399.20,4654.09
infly/OpenCoder-1.5B-Instruct,589.57,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,589.88,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,590.18,0.00,1080.22,399.20,4662.34
infly/OpenCoder-1.5B-Instruct,590.48,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,590.78,0.00,1080.22,389.20,4662.34
infly/OpenCoder-1.5B-Instruct,591.08,0.00,1080.22,389.30,4662.34
infly/OpenCoder-1.5B-Instruct,591.38,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,591.68,0.00,1080.22,399.20,4662.34
infly/OpenCoder-1.5B-Instruct,591.98,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,592.29,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,592.59,0.00,1080.22,389.20,4662.34
infly/OpenCoder-1.5B-Instruct,592.89,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,593.19,0.00,1080.22,399.20,4662.34
infly/OpenCoder-1.5B-Instruct,593.49,0.00,1080.22,389.20,4662.34
infly/OpenCoder-1.5B-Instruct,593.79,0.00,1080.22,389.20,4662.34
infly/OpenCoder-1.5B-Instruct,594.09,0.00,1080.22,389.30,4662.34
infly/OpenCoder-1.5B-Instruct,594.39,0.00,1080.22,409.10,4662.34
infly/OpenCoder-1.5B-Instruct,594.69,0.00,1080.22,389.20,4662.34
infly/OpenCoder-1.5B-Instruct,595.00,0.00,1080.22,389.10,4662.34
infly/OpenCoder-1.5B-Instruct,595.30,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,595.60,0.00,1080.22,389.20,4662.34
infly/OpenCoder-1.5B-Instruct,595.90,0.00,1080.22,389.20,4662.34
infly/OpenCoder-1.5B-Instruct,596.20,0.00,1080.22,409.20,4662.34
infly/OpenCoder-1.5B-Instruct,596.50,0.00,1080.22,399.20,4662.34
infly/OpenCoder-1.5B-Instruct,596.80,0.00,1080.22,399.30,4662.34
infly/OpenCoder-1.5B-Instruct,597.10,0.00,1080.22,399.20,4662.34
infly/OpenCoder-1.5B-Instruct,597.41,0.00,1080.22,399.20,4662.34
infly/OpenCoder-1.5B-Instruct,597.71,0.00,1080.22,399.20,4699.09
infly/OpenCoder-1.5B-Instruct,598.01,0.00,1080.22,399.10,4708.09
infly/OpenCoder-1.5B-Instruct,598.31,0.00,1080.22,389.10,4708.21
infly/OpenCoder-1.5B-Instruct,598.61,0.00,1080.22,389.20,4708.21
infly/OpenCoder-1.5B-Instruct,598.91,0.00,1080.22,399.20,4708.21
infly/OpenCoder-1.5B-Instruct,599.21,0.00,1080.22,399.10,4717.34
infly/OpenCoder-1.5B-Instruct,599.51,0.00,1080.22,399.10,4717.34
infly/OpenCoder-1.5B-Instruct,599.82,0.00,1080.22,409.10,4717.34
infly/OpenCoder-1.5B-Instruct,600.12,0.00,1080.22,388.90,4717.34
infly/OpenCoder-1.5B-Instruct,600.42,0.00,1080.22,408.90,4717.71
infly/OpenCoder-1.5B-Instruct,600.72,0.00,1080.22,399.10,4717.84
infly/OpenCoder-1.5B-Instruct,601.02,0.00,1080.22,399.00,4717.84
infly/OpenCoder-1.5B-Instruct,601.32,0.00,1080.22,399.20,4717.96
infly/OpenCoder-1.5B-Instruct,601.62,0.00,1080.22,399.20,4718.09
infly/OpenCoder-1.5B-Instruct,601.93,0.00,1080.22,399.20,4718.21
infly/OpenCoder-1.5B-Instruct,602.23,0.00,1080.22,399.10,4718.21
infly/OpenCoder-1.5B-Instruct,602.53,0.00,1080.22,389.30,4727.46
infly/OpenCoder-1.5B-Instruct,602.83,0.00,1080.22,399.20,4727.46
infly/OpenCoder-1.5B-Instruct,603.13,0.00,1080.22,399.20,4727.59
infly/OpenCoder-1.5B-Instruct,603.43,0.00,1080.22,399.30,4727.59
infly/OpenCoder-1.5B-Instruct,603.73,0.00,1080.22,399.20,4727.59
infly/OpenCoder-1.5B-Instruct,604.03,0.00,1080.22,399.20,4727.71
